GBE_ID	ALL_ID	BETA	SE	Z_STAT	P	AIC	LOCUS
HC1110	dosage.scale(gcounts)	0.0392181937131068	0.021779804394523	1.80066785737383	0.0717552467034627	23826.1075235056	DQB1
HC1110	dosage.scale(gcounts)	0.0335164490458285	0.0220629712295113	1.51912671675867	0.128730602986019	23826.8252870524	DQA1
HC1110	dosage.scale(gcounts)	0.0105554750554536	0.0234633363036856	0.449871020848625	0.652803444197882	23829.0569113815	DPB1
HC1110	dosage.scale(gcounts)	0.0473096914216161	0.0233270050825917	2.02810824853475	0.042549201249589	23825.0371075738	DPA1
HC1111	dosage.scale(gcounts)	-0.00218094573741081	0.00647703542494378	-0.33671974820637	0.736328174937587	183295.51752352	A
HC1111	dosage.scale(gcounts)	0.00606179600295155	0.00640123018962539	0.946973600914403	0.34365223117954	183294.99282387	B
HC1111	dosage.scale(gcounts)	0.0108205113668001	0.00636728005026776	1.69939303460432	0.089245153503436	183292.72432797	C
HC1111	dosage.scale(gcounts)	0.0152482183902286	0.00660613843496058	2.30818935151782	0.0209886071750744	183290.369092948	DRB5
HC1111	dosage.scale(gcounts)	0.00508804044053354	0.00668677040099187	0.760911491708885	0.446709934181596	183295.582915304	DRB4
HC1111	dosage.scale(gcounts)	0.00926260802757433	0.00653113600580899	1.41822311146727	0.156125636420548	183292.970028459	DRB3
HC1111	dosage.scale(gcounts)	0.0162561078033931	0.0063625529050197	2.55496622913232	0.0106198100851921	183289.766098836	DRB1
HC1111	dosage.scale(gcounts)	0.0144378084620256	0.00640971944123059	2.25248680451663	0.0242915256700428	183291.341117878	DQB1
HC1111	dosage.scale(gcounts)	0.012028532549518	0.00641151824620816	1.87608177776486	0.0606440514613279	183290.204445493	DQA1
HC1111	dosage.scale(gcounts)	0.00578901991845251	0.00667299972716828	0.867528870843985	0.385652300079783	183294.241991389	DPB1
HC1111	dosage.scale(gcounts)	0.0159958280406422	0.0065456270623629	2.44374265265089	0.0145357909905045	183289.145927848	DPA1
HC1112	dosage.scale(gcounts)	-0.0231294294399126	0.00822953245461734	-2.81053991432227	0.0049458453892552	128557.653605256	A
HC1112	dosage.scale(gcounts)	-0.00181643104084601	0.00807241471562625	-0.225017061788195	0.821966001213619	128565.578523702	B
HC1112	dosage.scale(gcounts)	-0.000821468437764224	0.00805124881751682	-0.102029940495316	0.918732910010401	128565.453507531	C
HC1112	dosage.scale(gcounts)	0.0134102927667322	0.00822845492848528	1.62974615323084	0.103155158509394	128562.040408041	DRB5
HC1112	dosage.scale(gcounts)	-0.00284816320119018	0.00834335437423853	-0.341369079321904	0.732825749691135	128565.600547117	DRB4
HC1112	dosage.scale(gcounts)	0.00320207253167539	0.00814487656122445	0.393139479475918	0.694216466428198	128565.591396565	DRB3
HC1112	dosage.scale(gcounts)	0.0126648818052339	0.00795628623063044	1.59180821781852	0.111427803110912	128563.086310777	DRB1
HC1112	dosage.scale(gcounts)	0.00403689313969466	0.00808423695540709	0.499353638687521	0.617530273785015	128564.531699812	DQB1
HC1112	dosage.scale(gcounts)	0.00950134112480579	0.00799827220456848	1.18792420185184	0.23486327375029	128562.532018818	DQA1
HC1112	dosage.scale(gcounts)	-0.00185434094124811	0.0083908835435944	-0.220994717852295	0.825096545849983	128564.007142874	DPB1
HC1112	dosage.scale(gcounts)	0.000106396402571168	0.00811776958803058	0.0131066053818584	0.989542741318864	128565.501076708	DPA1
HC1113	dosage.scale(gcounts)	-0.00380886260744997	0.00693019527192072	-0.549603937263132	0.582591057723229	166173.299575192	A
HC1113	dosage.scale(gcounts)	0.0017516183749891	0.0068821675852878	0.254515507401125	0.799097325285162	166173.263544714	B
HC1113	dosage.scale(gcounts)	0.0128301480554543	0.00678820106398487	1.89006600342545	0.058749133189307	166170.611639124	C
HC1113	dosage.scale(gcounts)	0.0189001330938488	0.0070798007634338	2.66958544814784	0.00759449466784822	166167.277381373	DRB5
HC1113	dosage.scale(gcounts)	-0.00808838077859906	0.00713854711723182	-1.13305699966236	0.257190317467074	166173.074661635	DRB4
HC1113	dosage.scale(gcounts)	0.0124477449169098	0.00696751084957716	1.78654116020001	0.0740116790057491	166170.56363909	DRB3
HC1113	dosage.scale(gcounts)	0.00643014615609319	0.00685969920320261	0.937380191990216	0.348563026246882	166168.130426758	DRB1
HC1113	dosage.scale(gcounts)	0.00173317740730678	0.00692795828681258	0.250171455363105	0.802454758831742	166172.899396566	DQB1
HC1113	dosage.scale(gcounts)	0.00466930214986627	0.006885043699568	0.678180466764393	0.497657275938631	166171.124640244	DQA1
HC1113	dosage.scale(gcounts)	0.00345991262147164	0.00716534059880402	0.482867851676044	0.629189569635105	166173.521730067	DPB1
HC1113	dosage.scale(gcounts)	-0.00215619504218304	0.00693752237787675	-0.310801886428357	0.755951235500958	166171.897052072	DPA1
HC1114	dosage.scale(gcounts)	0.00719352681985525	0.0218142619414342	0.329762558053445	0.741579380602249	25393.2976934707	A
HC1114	dosage.scale(gcounts)	0.0119179814554016	0.0214723159336614	0.555039404795557	0.578867708034314	25392.8956462513	B
HC1114	dosage.scale(gcounts)	-0.00442453919196889	0.0220338012167889	-0.200806894300089	0.840849571865696	25393.2990812232	C
HC1114	dosage.scale(gcounts)	-0.00728869218665198	0.0222678033155386	-0.327319766721933	0.743426043463954	25388.4658392779	DRB5
HC1114	dosage.scale(gcounts)	-0.0421825547016958	0.0228900702618844	-1.84283203236543	0.0653535383592386	25383.3365315456	DRB4
HC1114	dosage.scale(gcounts)	0.0516185235345822	0.0221749973666055	2.32778036818697	0.0199237690403278	25388.0558402357	DRB3
HC1114	dosage.scale(gcounts)	0.00944952324972212	0.0217487891055776	0.434485028285954	0.663936264517676	25393.3014569693	DRB1
HC1114	dosage.scale(gcounts)	0.00791296686323922	0.0220544758445781	0.358791880568976	0.719750787175477	25390.3258628596	DQB1
HC1114	dosage.scale(gcounts)	-0.00548883670258655	0.0220037743841036	-0.249449781059012	0.803012882122567	25392.381203082	DQA1
HC1114	dosage.scale(gcounts)	0.000335638306936204	0.0228439475631804	0.0146926579133451	0.988277376863943	25393.1870431439	DPB1
HC1114	dosage.scale(gcounts)	-0.0388566156392861	0.0218069837545706	-1.78184273793216	0.0747748806264424	25387.9746172527	DPA1
HC1115	dosage.scale(gcounts)	-0.0123522973243522	0.0174273813871863	-0.708786767783391	0.478456810376974	38140.5365098501	A
HC1115	dosage.scale(gcounts)	0.00332248961463464	0.017158928265989	0.1936303691659	0.846465317046177	38140.7807046431	B
HC1115	dosage.scale(gcounts)	0.00987988472886188	0.0169666306373017	0.582312713706434	0.560356063367574	38140.807207992	C
HC1115	dosage.scale(gcounts)	0.0109013697630852	0.0176064081971666	0.619170567954883	0.535803998759044	38140.669516259	DRB5
HC1115	dosage.scale(gcounts)	-0.0211877799294765	0.0178050177799474	-1.18998925984443	0.234050613394654	38139.4176811489	DRB4
HC1115	dosage.scale(gcounts)	-0.00420828167629239	0.0173972439257597	-0.241893583503838	0.808862622141021	38140.5659627154	DRB3
HC1115	dosage.scale(gcounts)	-0.0219193369817988	0.0179119380589028	-1.22372782385232	0.221054919782928	38137.3909457668	DRB1
HC1115	dosage.scale(gcounts)	-0.0252225213201886	0.0179791664457405	-1.40287489947367	0.160654147009891	38138.0837870354	DQB1
HC1115	dosage.scale(gcounts)	-0.015564028630166	0.0174949945498159	-0.889627520937393	0.373665923646657	38139.5170567228	DQA1
HC1115	dosage.scale(gcounts)	0.0141392639298921	0.0176785524507733	0.799797606125476	0.423828070251438	38139.8963876555	DPB1
HC1115	dosage.scale(gcounts)	0.0130533234683845	0.0174384750973716	0.748535832146925	0.454137020291715	38140.2625504588	DPA1
HC1117	dosage.scale(gcounts)	0.0433557427736182	0.0292212895031982	1.48370395388859	0.137887476888353	14024.4117053095	A
HC1117	dosage.scale(gcounts)	-0.0208897113522003	0.0311688616206493	-0.670210917756485	0.50272334504708	14026.2099831534	B
HC1117	dosage.scale(gcounts)	-0.027162099094976	0.0314923418252383	-0.862498547923421	0.388413231804506	14025.2088735278	C
HC1117	dosage.scale(gcounts)	0.0087891701415935	0.0309623199440785	0.283866653321448	0.776512572491973	14026.8632639427	DRB5
HC1117	dosage.scale(gcounts)	-0.00043395121699132	0.0315030894314916	-0.0137748781094951	0.98900958499746	14026.8806024226	DRB4
HC1117	dosage.scale(gcounts)	0.0041852921201085	0.0308661268218036	0.135594988780777	0.892141467237632	14026.6346621317	DRB3
HC1117	dosage.scale(gcounts)	-0.0369772586802792	0.0317482250698811	-1.16470317943407	0.244139161568085	14025.0923528498	DRB1
HC1117	dosage.scale(gcounts)	-0.0110845846239509	0.0311435927781307	-0.355918621943151	0.721901509509174	14026.0055729466	DQB1
HC1117	dosage.scale(gcounts)	-0.0214673448369423	0.031033528241147	-0.691746831688926	0.489096331305597	14026.5406875092	DQA1
HC1117	dosage.scale(gcounts)	-0.0650918125641105	0.0326289826667806	-1.99490781642972	0.0460529348642506	14022.0541060583	DPB1
HC1117	dosage.scale(gcounts)	-0.0448490999996548	0.0301657349107731	-1.48675641857603	0.137079155772654	14024.2144426589	DPA1
HC1121	dosage.scale(gcounts)	0.0141767051711358	0.0284502533362421	0.498298029321109	0.618273996658673	15676.0924897192	A
HC1121	dosage.scale(gcounts)	-0.0648979438087918	0.0320016100645454	-2.02795870826175	0.0425644624623612	15679.6942129568	B
HC1121	dosage.scale(gcounts)	-0.0418683798514895	0.0306445335768415	-1.36625932799741	0.171857581954667	15682.6005432158	C
HC1121	dosage.scale(gcounts)	0.0308094823607269	0.0300110046224272	1.02660616491669	0.304605949934965	15683.2758188088	DRB5
HC1121	dosage.scale(gcounts)	-0.0882530554818026	0.030024840891383	-2.93933465962615	0.00328917710815202	15675.4829976371	DRB4
HC1121	dosage.scale(gcounts)	-0.00267116346324325	0.0293949908695368	-0.0908713826481055	0.927594789427552	15684.9644765005	DRB3
HC1121	dosage.scale(gcounts)	-0.0652885425214372	0.0317323432922817	-2.05747624498054	0.0396404376545273	15679.9264915074	DRB1
HC1121	dosage.scale(gcounts)	-0.0385351526676835	0.0309336785900727	-1.24573456582206	0.212861859165682	15681.430173753	DQB1
HC1121	dosage.scale(gcounts)	-0.0620224470577049	0.030733010639891	-2.01810515033632	0.0435803114113675	15680.679893545	DQA1
HC1121	dosage.scale(gcounts)	-0.000127594436951212	0.0304996209602944	-0.00418347615261579	0.996662078703767	15682.7634145447	DPB1
HC1121	dosage.scale(gcounts)	-0.00376074629687437	0.0292652779876636	-0.128505401467899	0.897749023913527	15684.9181209642	DPA1
HC1122	dosage.scale(gcounts)	-0.0249675171656028	0.0283594885777735	-0.880393773573581	0.37864602836599	17240.7009018538	A
HC1122	dosage.scale(gcounts)	-0.0356452608297176	0.0292197031330368	-1.21990496164268	0.222500904725119	17239.8698862105	B
HC1122	dosage.scale(gcounts)	-0.0223943663540214	0.0284118564821759	-0.788204965348546	0.430576825215444	17240.8386272673	C
HC1122	dosage.scale(gcounts)	0.0331476429557166	0.0286515349669914	1.15692380858146	0.247303490506344	17239.5198807855	DRB5
HC1122	dosage.scale(gcounts)	0.0299658000421738	0.0287071882788376	1.04384308735189	0.296557993036934	17240.2973836366	DRB4
HC1122	dosage.scale(gcounts)	0.0209663865672107	0.0279163879950784	0.751042239809356	0.452627235299666	17240.8006545168	DRB3
HC1122	dosage.scale(gcounts)	0.0265484376180182	0.0269261519060353	0.985972214324005	0.324146747925591	17239.6335648505	DRB1
HC1122	dosage.scale(gcounts)	0.0313042199338113	0.0266410333278719	1.17503775279845	0.239979612191295	17238.7710570007	DQB1
HC1122	dosage.scale(gcounts)	0.0315669827619806	0.0269309447764284	1.17214538977518	0.241138689208894	17240.0939675462	DQA1
HC1122	dosage.scale(gcounts)	-0.00459431837591314	0.0287364688427507	-0.159877624528393	0.872977474813653	17241.4074718844	DPB1
HC1122	dosage.scale(gcounts)	-0.0180328915532957	0.0276852642441597	-0.651353420153821	0.514818371706494	17240.5516651837	DPA1
HC1123	dosage.scale(gcounts)	-0.00533424651009722	0.0133518044544926	-0.399515026472873	0.6895137539521	58669.5830909501	A
HC1123	dosage.scale(gcounts)	0.00047416079158407	0.013249423777226	0.0357872764549271	0.971451978487376	58671.3384187148	B
HC1123	dosage.scale(gcounts)	0.00337101271965201	0.013154710961231	0.256258972894723	0.797750874606606	58671.270113451	C
HC1123	dosage.scale(gcounts)	0.0104953703017261	0.0135289310599015	0.775772324898116	0.437883427290708	58671.378488074	DRB5
HC1123	dosage.scale(gcounts)	-0.0303915808616589	0.0137272325933927	-2.21396269458472	0.0268313452989964	58666.7916151809	DRB4
HC1123	dosage.scale(gcounts)	0.0225490618310687	0.0133719153216758	1.6863000765879	0.0917380163132187	58667.9563002643	DRB3
HC1123	dosage.scale(gcounts)	-0.0231451751665572	0.0137137352106029	-1.68773676982346	0.0914617700810049	58669.1412273153	DRB1
HC1123	dosage.scale(gcounts)	-0.00870080474973553	0.0134970105578744	-0.644646806226238	0.519156095242814	58671.5640076272	DQB1
HC1123	dosage.scale(gcounts)	-0.0223910650215505	0.013516392357038	-1.65658590177662	0.0976032246116779	58669.2809779555	DQA1
HC1123	dosage.scale(gcounts)	-0.00437046865114226	0.0137532224042939	-0.317777792190559	0.750653497452677	58671.6013969708	DPB1
HC1123	dosage.scale(gcounts)	-0.0153227578724217	0.0132805568096687	-1.1537737530151	0.248592937547157	58669.1178792781	DPA1
HC1125	dosage.scale(gcounts)	-0.00246730003182651	0.00758901396228216	-0.325114704504319	0.745094260393257	141210.316982886	A
HC1125	dosage.scale(gcounts)	-0.00257975427454093	0.00757596547700905	-0.34051821940976	0.733466304592527	141207.235094967	B
HC1125	dosage.scale(gcounts)	-0.00272868707195164	0.00756663460607452	-0.36062096480264	0.718382814843857	141208.077753458	C
HC1125	dosage.scale(gcounts)	0.0166182384435299	0.0077563468408464	2.142534209019	0.0321505189277968	141205.902270947	DRB5
HC1125	dosage.scale(gcounts)	-0.0102859024029884	0.0078433639493301	-1.31141465185571	0.189717711356931	141208.587902434	DRB4
HC1125	dosage.scale(gcounts)	-0.00482661424916727	0.00764918212289022	-0.630997428434028	0.528042205865772	141208.025384577	DRB3
HC1125	dosage.scale(gcounts)	0.0103485189880906	0.00751144827992054	1.37769955971794	0.168296067358525	141208.606427003	DRB1
HC1125	dosage.scale(gcounts)	0.00551009671352185	0.00758550839708895	0.726397813446021	0.467594931257018	141209.071908946	DQB1
HC1125	dosage.scale(gcounts)	0.0062453836618618	0.00753656507760837	0.828677732833124	0.40728678908806	141207.736092325	DQA1
HC1125	dosage.scale(gcounts)	0.0202999382739267	0.00774900126913468	2.61968446885976	0.00880111579440788	141198.836026194	DPB1
HC1125	dosage.scale(gcounts)	-0.00829196530329095	0.00760430902219453	-1.09042981802678	0.275523852915107	141206.738934393	DPA1
HC1126	dosage.scale(gcounts)	-0.0235159260631196	0.0174131187343047	-1.35047181506849	0.176864688527877	38568.5299421789	A
HC1126	dosage.scale(gcounts)	-0.0136604072765042	0.0172609409363655	-0.791405713446613	0.428707276986604	38566.2280224752	B
HC1126	dosage.scale(gcounts)	0.00137112077492272	0.0168834974877977	0.0812107074327271	0.935274384344612	38564.2074310349	C
HC1126	dosage.scale(gcounts)	0.0229596746145475	0.0175032441367066	1.31173823750753	0.189608470394117	38567.8414694484	DRB5
HC1126	dosage.scale(gcounts)	0.0204355859538138	0.0176255819578097	1.15942758671631	0.246281937414594	38568.8586965962	DRB4
HC1126	dosage.scale(gcounts)	-0.00527288559155226	0.0172368854913778	-0.305907096394524	0.759675382674255	38571.0872320905	DRB3
HC1126	dosage.scale(gcounts)	0.0284267581056973	0.0165179625770102	1.72096031657451	0.0852580251501111	38567.0540442445	DRB1
HC1126	dosage.scale(gcounts)	0.0177618434817112	0.0167988166602718	1.05732706302563	0.290362346175545	38570.0695849022	DQB1
HC1126	dosage.scale(gcounts)	0.046039820170845	0.016375489115736	2.81150809270198	0.0049309850288909	38560.2888327769	DQA1
HC1126	dosage.scale(gcounts)	0.00557548511506074	0.0175589660241918	0.317529238759227	0.750842057140858	38570.4454398571	DPB1
HC1126	dosage.scale(gcounts)	0.0154011219338867	0.0172576862973508	0.892421015686845	0.372167310865947	38566.3513409253	DPA1
HC1127	dosage.scale(gcounts)	0.000173453032312382	0.0216457006440113	0.00801327871825534	0.993606397054383	26031.7387149084	A
HC1127	dosage.scale(gcounts)	0.0181233000119003	0.0209917727752684	0.863352524149479	0.387943673838506	26031.6410195917	B
HC1127	dosage.scale(gcounts)	0.028055880524802	0.0207711226836068	1.35071565231014	0.176786536352456	26030.4616880223	C
HC1127	dosage.scale(gcounts)	0.0431059073939626	0.0224909566358002	1.91658843560919	0.0552902383306701	26028.4500995558	DRB5
HC1127	dosage.scale(gcounts)	0.000422810590493893	0.022298503876254	0.0189613882994253	0.984871907541152	26030.9801870664	DRB4
HC1127	dosage.scale(gcounts)	-0.0209674637162176	0.0218785664238026	-0.958356379941157	0.337883082898951	26031.2138746875	DRB3
HC1127	dosage.scale(gcounts)	0.00601717728389682	0.021624674923447	0.278255155520168	0.780816497911859	26031.1089029923	DRB1
HC1127	dosage.scale(gcounts)	0.00690488102893238	0.0215688006909123	0.320132821842137	0.748867645627957	26032.0263183318	DQB1
HC1127	dosage.scale(gcounts)	0.0190890814072528	0.02126195342325	0.897804685545911	0.36928968623991	26031.408678908	DQA1
HC1127	dosage.scale(gcounts)	8.41698885802314e-06	0.022383346145388	0.000376038006263751	0.999699965087598	26032.1676297568	DPB1
HC1127	dosage.scale(gcounts)	0.00388526788059889	0.0218016542302089	0.178209774339755	0.858558233783604	26032.3138269744	DPA1
HC1128	dosage.scale(gcounts)	0.0069200044445736	0.0208179975933368	0.332404901746577	0.739583537724743	26959.833838444	A
HC1128	dosage.scale(gcounts)	0.0200069349718771	0.0204290601804314	0.979337022612591	0.327413483189668	26962.9062416531	B
HC1128	dosage.scale(gcounts)	0.0237428884582099	0.020382209023444	1.16488298353237	0.244066362358198	26963.7258922654	C
HC1128	dosage.scale(gcounts)	-0.0165522628805539	0.0212201335279462	-0.780026330124414	0.435375377154514	26962.6330981443	DRB5
HC1128	dosage.scale(gcounts)	-0.0115408287015994	0.021701044021599	-0.53180983781761	0.594857708400216	26962.4918871658	DRB4
HC1128	dosage.scale(gcounts)	0.0220828750680751	0.0213095908364638	1.03628808443793	0.30006776339991	26963.3150094229	DRB3
HC1128	dosage.scale(gcounts)	0.00996585360482248	0.0209335261957412	0.476071423019499	0.634023495158102	26963.5769257871	DRB1
HC1128	dosage.scale(gcounts)	0.0235730980545041	0.0204765824923324	1.15122228347094	0.249640800052781	26961.9454341732	DQB1
HC1128	dosage.scale(gcounts)	0.00295022186858305	0.0210271620767844	0.140305280275569	0.888418792537664	26965.1334529345	DQA1
HC1128	dosage.scale(gcounts)	-0.00781332453527524	0.0219210085304263	-0.356430887950723	0.721517901030396	26965.0805794463	DPB1
HC1128	dosage.scale(gcounts)	0.0131774704326491	0.0213269342685539	0.617879263222513	0.536654929275126	26964.7522458392	DPA1
HC1129	dosage.scale(gcounts)	0.0208555417434882	0.0199400456063654	1.0459124394796	0.295601460553548	28740.3869319493	A
HC1129	dosage.scale(gcounts)	-0.00946845478650084	0.0204938979494187	-0.462013366606494	0.64407173502948	28736.7130329392	B
HC1129	dosage.scale(gcounts)	-0.014696890895055	0.0206614569766093	-0.711319192624861	0.476886460923204	28738.8704069572	C
HC1129	dosage.scale(gcounts)	0.0178111906284109	0.020878696207777	0.853079639224621	0.393615141663391	28741.6287644211	DRB5
HC1129	dosage.scale(gcounts)	-0.0290360379937177	0.0211696871348447	-1.37158559825502	0.170192479668706	28739.1612142354	DRB4
HC1129	dosage.scale(gcounts)	-0.0115816105706467	0.0206485557337966	-0.560892041068542	0.574871136028385	28741.2555440599	DRB3
HC1129	dosage.scale(gcounts)	-0.0310564286848969	0.0212786095734227	-1.45951400526127	0.144423688754488	28740.0718308052	DRB1
HC1129	dosage.scale(gcounts)	-0.0135614190567322	0.0207905464197953	-0.652287764972833	0.514215551408326	28741.6891883111	DQB1
HC1129	dosage.scale(gcounts)	-0.0167280870314267	0.0206911001966728	-0.808467740836549	0.418821369374692	28741.9510390695	DQA1
HC1129	dosage.scale(gcounts)	-0.00264780616443579	0.0209672786257784	-0.12628277668712	0.899508089320169	28739.2827758246	DPB1
HC1129	dosage.scale(gcounts)	-0.0153957147664019	0.0204256691355201	-0.753743471719556	0.451003273136826	28741.7040183735	DPA1
HC1130	dosage.scale(gcounts)	0.0230632471198428	0.0269347212039657	0.856264557007819	0.391851461177513	17144.6996924172	A
HC1130	dosage.scale(gcounts)	0.0256722382901782	0.0263716952886251	0.973476980118583	0.330316295762173	17144.9120415348	B
HC1130	dosage.scale(gcounts)	0.021863064327476	0.0267627378276796	0.816921813763908	0.413973110894555	17145.859356151	C
HC1130	dosage.scale(gcounts)	0.00304602648514593	0.028024413439154	0.108691890795838	0.913446873955545	17145.5558030835	DRB5
HC1130	dosage.scale(gcounts)	-0.0530572234161209	0.0285830986734213	-1.85624462981886	0.0634186973691726	17143.3225875408	DRB4
HC1130	dosage.scale(gcounts)	0.00148920694611827	0.0279189900378258	0.0533402871701531	0.957460781353875	17146.7679075752	DRB3
HC1130	dosage.scale(gcounts)	-0.0177344211303509	0.0280536169711102	-0.632161662027891	0.527281246057124	17141.5992131977	DRB1
HC1130	dosage.scale(gcounts)	-0.0393548898144299	0.0293829808489512	-1.33937703654851	0.180447961189649	17143.3904599711	DQB1
HC1130	dosage.scale(gcounts)	-0.0416486378536328	0.0285560440425048	-1.45848765997279	0.14470617404767	17142.6404629732	DQA1
HC1130	dosage.scale(gcounts)	-0.0334991303640251	0.0288475675223002	-1.16124627624596	0.245541760464115	17141.8960950442	DPB1
HC1130	dosage.scale(gcounts)	-0.00338042193048865	0.027853762465441	-0.121363206664911	0.903403358245168	17144.6515049539	DPA1
HC1132	dosage.scale(gcounts)	0.00935366333079964	0.0187118444075709	0.499879281115394	0.617160081884262	32732.3593023435	A
HC1132	dosage.scale(gcounts)	0.127776986248768	0.0154165405807869	8.28830473212726	1.14873960229851e-16	32640.9009315262	B
HC1132	dosage.scale(gcounts)	0.116300972453144	0.0163178921712758	7.12720559937681	1.02427040425622e-12	32685.5785174168	C
HC1132	dosage.scale(gcounts)	0.110241076611284	0.0204550373730505	5.38943413305746	7.06798783070572e-08	32699.4140740202	DRB5
HC1132	dosage.scale(gcounts)	0.119324917283525	0.0196457002677668	6.07384392804285	1.24884109426506e-09	32689.8861559783	DRB4
HC1132	dosage.scale(gcounts)	-0.358411040483494	0.0204838032583277	-17.4972897348924	1.50250674288535e-68	32403.1544519801	DRB3
HC1132	dosage.scale(gcounts)	0.142010725008556	0.0154926475068055	9.1663303477456	4.89395461581428e-20	32597.397860815	DRB1
HC1132	dosage.scale(gcounts)	0.172041296992137	0.0162526733470426	10.5854152925212	3.48233077205382e-26	32590.8209378905	DQB1
HC1132	dosage.scale(gcounts)	0.0656343401370738	0.0178273289014371	3.68166989569497	0.000231711301565781	32708.378428471	DQA1
HC1132	dosage.scale(gcounts)	-0.115695895095519	0.0209011065512412	-5.5353956888301	3.10526500547248e-08	32692.6135944546	DPB1
HC1132	dosage.scale(gcounts)	-0.2210485779259	0.0178274259954654	-12.3993546786915	2.63436574919459e-35	32584.0004018936	DPA1
HC1133	dosage.scale(gcounts)	-0.0341692147805822	0.0258066748611678	-1.3240456186007	0.185487894630798	20511.862301618	A
HC1133	dosage.scale(gcounts)	0.00599427709672291	0.0246498777277874	0.243176747686893	0.807868478947623	20514.1479784842	B
HC1133	dosage.scale(gcounts)	0.00882772374392441	0.0246292127370345	0.358424925643292	0.72002534109541	20511.2729437356	C
HC1133	dosage.scale(gcounts)	-0.0149758106929017	0.0250180576486263	-0.598600055337388	0.54943961915463	20511.6811926082	DRB5
HC1133	dosage.scale(gcounts)	0.0115974699673145	0.0257463952459251	0.45045024192853	0.652385824763208	20514.0882741543	DRB4
HC1133	dosage.scale(gcounts)	0.0566070509131271	0.025102929151137	2.25499783600207	0.0241334646131992	20508.7683842889	DRB3
HC1133	dosage.scale(gcounts)	0.00817395755237531	0.0244995056868033	0.333637651994677	0.738653002499149	20511.53103987	DRB1
HC1133	dosage.scale(gcounts)	-0.0284849515004523	0.0260736657492817	-1.09247973700196	0.274622292134312	20511.7206527402	DQB1
HC1133	dosage.scale(gcounts)	-0.0107428782577636	0.0250669387894977	-0.428567618406781	0.668237915115176	20513.4661435852	DQA1
HC1133	dosage.scale(gcounts)	0.0157826761124972	0.0254010227460291	0.621340182649317	0.534375820406298	20512.7938909987	DPB1
HC1133	dosage.scale(gcounts)	0.0395309041951725	0.0254929981607328	1.55065731954833	0.120983827834774	20511.7565638327	DPA1
HC1134	dosage.scale(gcounts)	-0.0112312019242205	0.00981292586796496	-1.14453141451782	0.252403317447771	96638.6073190083	A
HC1134	dosage.scale(gcounts)	-0.00920587974829079	0.00982459601546875	-0.937023744670641	0.34874634406174	96639.1761952958	B
HC1134	dosage.scale(gcounts)	-0.0169019982961549	0.00989323035300115	-1.70844079163967	0.0875545837546135	96637.282631847	C
HC1134	dosage.scale(gcounts)	-0.00573941431618636	0.00983388925323681	-0.58363625706861	0.559465061290842	96639.8895893143	DRB5
HC1134	dosage.scale(gcounts)	-0.00952181366730216	0.0100496867702782	-0.947473676041603	0.343397463854659	96639.2211000419	DRB4
HC1134	dosage.scale(gcounts)	0.0136168928568131	0.00981525562595959	1.38731922791689	0.165344442487272	96638.3203474505	DRB3
HC1134	dosage.scale(gcounts)	-0.0195136507391579	0.009977517321736	-1.95576215103605	0.0504931794447312	96636.1780445741	DRB1
HC1134	dosage.scale(gcounts)	-0.0079016085884104	0.00989008279837568	-0.798942612463076	0.4243236887165	96637.9547830399	DQB1
HC1134	dosage.scale(gcounts)	-0.0206771259386437	0.00987910015864262	-2.09301713785689	0.0363476247263909	96635.7823788064	DQA1
HC1134	dosage.scale(gcounts)	-0.0077992578688062	0.0100863646949738	-0.773247657076363	0.439375826714619	96637.4113142089	DPB1
HC1134	dosage.scale(gcounts)	-0.00899979718665874	0.00974485667495018	-0.923543309753681	0.355724141241769	96636.2966435181	DPA1
HC1137	dosage.scale(gcounts)	0.0134735242553008	0.0311893624944235	0.431991011605633	0.665747945948356	13559.5898753896	A
HC1137	dosage.scale(gcounts)	-0.0226235633213698	0.0322365941443221	-0.701797566457699	0.482805416638496	13559.6618452245	B
HC1137	dosage.scale(gcounts)	-0.00684527554301435	0.0314700384246433	-0.217517228630201	0.82780528189568	13559.6431598876	C
HC1137	dosage.scale(gcounts)	0.122912370051124	0.0344101849290111	3.57197644548248	0.000354297283644199	13542.8709788537	DRB5
HC1137	dosage.scale(gcounts)	0.0291916045136955	0.0328731032620833	0.888008785813839	0.3745360253497	13558.540957948	DRB4
HC1137	dosage.scale(gcounts)	0.0113786117454243	0.0319266240529204	0.356398838992921	0.721541898719415	13559.5921906661	DRB3
HC1137	dosage.scale(gcounts)	0.0341785200843783	0.0299243427079017	1.1421644384307	0.253385674643624	13557.8255959706	DRB1
HC1137	dosage.scale(gcounts)	0.0435187460915193	0.0301626721825006	1.44280141454999	0.149076420585521	13558.1309757888	DQB1
HC1137	dosage.scale(gcounts)	0.0201443272144721	0.0307533124621315	0.65502951069993	0.512448754051427	13555.8379957327	DQA1
HC1137	dosage.scale(gcounts)	-0.0458514349326847	0.0335489980493485	-1.36670057523745	0.171719177493204	13558.1690142886	DPB1
HC1137	dosage.scale(gcounts)	-0.0610952876278257	0.0310309818257436	-1.96884803616302	0.0489705442350214	13556.1397483946	DPA1
HC1138	dosage.scale(gcounts)	0.00237524527051204	0.0115567713402771	0.205528447398968	0.837159274663438	73217.2980095739	A
