GBE_ID	ALL_ID	BETA	SE	Z_STAT	P	AIC	LOCUS	BY_ADJ_P
HC1027	dosage.scale(gcounts)	0.0282359438771565	0.0437237451873922	0.6457805422692471	0.518421490959438	8183.43463187412	DPB1	1.0
HC1027	dosage.scale(gcounts)	-0.0132236666687959	0.0423924984265483	-0.311934119469463	0.7550905917242541	8183.74339083875	DPA1	1.0
HC1029	dosage.scale(gcounts)	-0.0133602744252482	0.022683802249244	-0.5889786147158609	0.555875619412496	24509.8296740141	A	1.0
HC1029	dosage.scale(gcounts)	0.00882448938481555	0.0219387703076322	0.4022326347865371	0.687512826754176	24509.467341263302	B	1.0
HC1029	dosage.scale(gcounts)	0.00499593976253842	0.0221272810506057	0.22578190926904101	0.8213710480994729	24508.8803671183	C	1.0
HC1029	dosage.scale(gcounts)	-0.02424289998162	0.0224127484016307	-1.0816567226470202	0.279405089947083	24508.9373153596	DRB5	1.0
HC1029	dosage.scale(gcounts)	0.0466959714256676	0.023172521499831	2.01514416227893	0.043889546119018	24505.065332848502	DRB4	1.0
HC1029	dosage.scale(gcounts)	0.0125405813744	0.0226307269776402	0.5541395725727409	0.579483329456583	24509.9580408827	DRB3	1.0
HC1029	dosage.scale(gcounts)	-0.0146710748105718	0.022848994720653003	-0.642088415264533	0.5208157773403821	24509.846981413903	DRB1	1.0
HC1029	dosage.scale(gcounts)	-0.0314783917708026	0.0235186414688519	-1.33844430650863	0.18075164394712304	24507.4902593526	DQB1	1.0
HC1029	dosage.scale(gcounts)	-0.0279542787680865	0.0229065286366781	-1.22036294593	0.222327317520151	24508.242490648398	DQA1	1.0
HC1029	dosage.scale(gcounts)	0.0221698931870682	0.0233258361615124	0.9504436639938549	0.34188686641433597	24501.1509970627	DPB1	1.0
HC1029	dosage.scale(gcounts)	0.00569398376440005	0.0226170557326853	0.251756189297943	0.80122952261178	24510.141491991602	DPA1	1.0
HC102	dosage.scale(gcounts)	0.0018485134759560601	0.0318491847629456	0.0580395853053884	0.953717097141007	13518.6337402575	A	1.0
HC102	dosage.scale(gcounts)	-0.0096074209474967	0.0322239815120753	-0.298145061431856	0.7655924505034549	13517.7319861959	B	1.0
HC102	dosage.scale(gcounts)	-0.0620166484208441	0.0347001538926755	-1.78721537122446	0.073902685873297	13514.2456781501	C	1.0
HC102	dosage.scale(gcounts)	-0.0520120141410623	0.0314484537290693	-1.65388144641862	0.0981516031129301	13514.9980762897	DRB5	1.0
HC102	dosage.scale(gcounts)	-0.0395439705081331	0.0329865173125404	-1.19879192257437	0.23060886415841397	13517.412085021399	DRB4	1.0
HC102	dosage.scale(gcounts)	0.0322455236459411	0.0320727803504092	1.00538597819224	0.31471102900910897	13517.2111222497	DRB3	1.0
HC102	dosage.scale(gcounts)	-0.0383183108699108	0.0333579667937821	-1.14870043209748	0.250679527623501	13513.083581696399	DRB1	1.0
HC102	dosage.scale(gcounts)	-0.0241117117315918	0.0333221932076221	-0.7235931795172641	0.469315529903748	13517.2446145687	DQB1	1.0
HC102	dosage.scale(gcounts)	0.013547136114545002	0.0317773140583143	0.42631470015636697	0.6698785476807879	13511.7734015851	DQA1	1.0
HC102	dosage.scale(gcounts)	0.0398176994743181	0.0323803778179862	1.2296860678444799	0.21881468598601003	13517.4673905955	DPB1	1.0
HC102	dosage.scale(gcounts)	0.0325716932831523	0.0324184202757689	1.00472796040275	0.31502786075358397	13515.647393925601	DPA1	1.0
HC1030	dosage.scale(gcounts)	-0.0101193569893649	0.0315439048751675	-0.32080229221497697	0.748360222202095	14047.8419448286	A	1.0
HC1030	dosage.scale(gcounts)	-0.03353340025921	0.0330354458406028	-1.01507333731804	0.310070870162797	14046.7568350394	B	1.0
HC1030	dosage.scale(gcounts)	-0.0652792871434277	0.0340612270952725	-1.9165277563499201	0.0552979536905187	14044.0575657432	C	1.0
HC1030	dosage.scale(gcounts)	-0.00945424098515775	0.0315529792530452	-0.299630691268094	0.7644588709223751	14047.6911978548	DRB5	1.0
HC1030	dosage.scale(gcounts)	-0.0453416321911266	0.0322902453458385	-1.4041897701768402	0.16026234727653	14045.9830768923	DRB4	1.0
HC1030	dosage.scale(gcounts)	-0.0015273959139421	0.0316119793027373	-0.0483169971520839	0.9614636086055609	14047.4256414426	DRB3	1.0
HC1030	dosage.scale(gcounts)	-0.0097267173087648	0.0319951332080129	-0.30400615135832104	0.7611232047196139	14046.4774020266	DRB1	1.0
HC1030	dosage.scale(gcounts)	-6.109528806228381e-05	0.0318654048827967	-0.0019172920691576602	0.998470223196715	14044.2288702593	DQB1	1.0
HC1030	dosage.scale(gcounts)	-0.0322704064563272	0.0320073047442646	-1.00822005208388	0.313348833544342	14045.507380211398	DQA1	1.0
HC1030	dosage.scale(gcounts)	0.00221596804687036	0.0319918569124429	0.069266627846428	0.9447773890346	14045.7640495679	DPB1	1.0
HC1030	dosage.scale(gcounts)	0.0329430489393983	0.0318157731174458	1.03543135091488	0.30046751082119705	14045.2143359925	DPA1	1.0
HC1031	dosage.scale(gcounts)	0.0136355450668458	0.0125739425410366	1.08442877183067	0.278174732504667	62774.7354584216	A	1.0
HC1031	dosage.scale(gcounts)	0.0118246830891679	0.0124668764353104	0.9484880315069542	0.342881062917525	62774.4645668772	B	1.0
HC1031	dosage.scale(gcounts)	0.00942189465377067	0.0125390977302017	0.7514013253981608	0.45241116532096504	62775.3503432957	C	1.0
HC1031	dosage.scale(gcounts)	0.0080814349800992	0.0129754179600339	0.622826563659924	0.533398500220394	62773.3616894453	DRB5	1.0
HC1031	dosage.scale(gcounts)	-0.00600383483346365	0.0131547976085291	-0.456398875310023	0.648103174363193	62775.493850224404	DRB4	1.0
HC1031	dosage.scale(gcounts)	-0.010738368157821998	0.0128492226726481	-0.835721228544085	0.403311749843972	62774.61772582519	DRB3	1.0
HC1031	dosage.scale(gcounts)	0.0133931343225424	0.0125747693881463	1.06507991591222	0.28683976703993497	62774.2887096444	DRB1	1.0
HC1031	dosage.scale(gcounts)	-0.00372077660692756	0.0128975797955871	-0.288486418839652	0.772974425023452	62775.345050026204	DQB1	1.0
HC1031	dosage.scale(gcounts)	0.004456486769016121	0.012686373633853998	0.35128137461787	0.7253772666075591	62775.7027866678	DQA1	1.0
HC1031	dosage.scale(gcounts)	0.0054248323489532796	0.0131957448868471	0.411104670139575	0.680995785689939	62775.5366698183	DPB1	1.0
HC1031	dosage.scale(gcounts)	-0.00239512102762532	0.0127982075187414	-0.18714503762483603	0.851546916983799	62776.01230901889	DPA1	1.0
HC1034	dosage.scale(gcounts)	-0.007113055680020091	0.0220444673309669	-0.32266852145835495	0.7469462942273181	24404.0025897002	A	1.0
HC1034	dosage.scale(gcounts)	0.0054129820112339	0.0215086635454556	0.251665195273258	0.8012998613966841	24402.7038943438	B	1.0
HC1034	dosage.scale(gcounts)	0.00442327999707292	0.0217119197198018	0.20372588210331197	0.8385677153465552	24403.356446071	C	1.0
HC1034	dosage.scale(gcounts)	0.0340727441091902	0.0225173644405465	1.5131763843478998	0.130234861186335	24400.2568500075	DRB5	1.0
HC1034	dosage.scale(gcounts)	-0.017270401264323998	0.0226136273598735	-0.763716540892915	0.445036181444151	24403.5270799392	DRB4	1.0
HC1034	dosage.scale(gcounts)	-0.00282454995556491	0.0219907719367544	-0.12844251050796798	0.897798791221427	24396.5674595928	DRB3	1.0
HC1034	dosage.scale(gcounts)	0.0151715822236958	0.0214097031742344	0.7086311332869899	0.47855341095693893	24403.4940092493	DRB1	1.0
HC1034	dosage.scale(gcounts)	0.0237572913928415	0.0213556562449226	1.11245897201075	0.265940861140401	24402.897725913903	DQB1	1.0
HC1034	dosage.scale(gcounts)	0.009640718727756	0.0216857607880332	0.44456446891529	0.6566345294701279	24403.7741363466	DQA1	1.0
HC1034	dosage.scale(gcounts)	0.0327556235208757	0.0224139805528122	1.4613925198916102	0.143907752303374	24400.078265405802	DPB1	1.0
HC1034	dosage.scale(gcounts)	-0.00767880752508686	0.0219372548097203	-0.350035024513843	0.7263124125884258	24402.966156729	DPA1	1.0
HC1035	dosage.scale(gcounts)	0.0225785431320863	0.00976585593298533	2.31198814389885	0.0207783366861448	88811.4539389314	A	1.0
HC1035	dosage.scale(gcounts)	0.0180883209642381	0.00966667496561082	1.87120401054005	0.0613168091020815	88812.9248014474	B	1.0
HC1035	dosage.scale(gcounts)	0.0105355340433818	0.009808682958592529	1.07410282174046	0.282776600019281	88812.6776353	C	1.0
HC1035	dosage.scale(gcounts)	0.0213077776856391	0.010170474808434	2.09506223524287	0.0361654604638113	88812.0101237361	DRB5	1.0
HC1035	dosage.scale(gcounts)	-0.0253602411140907	0.0102733076161413	-2.46855657999037	0.0135659204035896	88810.4442085728	DRB4	1.0
HC1035	dosage.scale(gcounts)	-0.00659281246398453	0.0100315399935729	-0.657208411491003	0.511046917759173	88811.8228169994	DRB3	1.0
HC1035	dosage.scale(gcounts)	-0.00443827609020612	0.0100017603124192	-0.44374949524586105	0.6572237065114879	88817.0037335857	DRB1	1.0
HC1035	dosage.scale(gcounts)	-0.0125380239936435	0.0101095556256667	-1.24021514474991	0.21489582819341702	88814.1185997515	DQB1	1.0
HC1035	dosage.scale(gcounts)	-0.000589618474459362	0.00994725028993481	-0.059274518814105996	0.9527334564610991	88816.73521724199	DQA1	1.0
HC1035	dosage.scale(gcounts)	4.99606463422363e-05	0.0102946197797845	0.00485308320374726	0.99612781503933	88817.17786135561	DPB1	1.0
HC1035	dosage.scale(gcounts)	0.0144270944933745	0.0100675244549848	1.43303297229451	0.151848414750163	88814.42947949699	DPA1	1.0
HC1036	dosage.scale(gcounts)	-0.00561129617754059	0.0051043466232614295	-1.0993172273937901	0.271629720608761	264873.609532609	A	1.0
HC1036	dosage.scale(gcounts)	-0.0062273375465394295	0.00510701302571964	-1.21936981855689	0.222703859898265	264871.200580463	B	1.0
HC1036	dosage.scale(gcounts)	-0.00735572269222816	0.00509967612523935	-1.4423901658819398	0.149192336541521	264874.232172053	C	1.0
HC1036	dosage.scale(gcounts)	0.0153408211397912	0.00519508552460894	2.9529487179994	0.0031475424701187	264866.905297004	DRB5	0.7948815979095101
HC1036	dosage.scale(gcounts)	-0.0521178931803463	0.0052683727730028895	-9.892597852494019	4.48242101779047e-23	264754.582158567	DRB4	2.1241503411349657e-19
HC1036	dosage.scale(gcounts)	-0.0045808623226234295	0.00513236424443494	-0.892544274812626	0.37210127256677394	264875.76783884	DRB3	1.0
HC1036	dosage.scale(gcounts)	-0.0242205544931784	0.0052332911208376395	-4.62816876300619	3.68913336896071e-06	264848.747774491	DRB1	0.00280375472132442
HC1036	dosage.scale(gcounts)	-0.0106833219645961	0.00518285507330689	-2.06128124624169	0.0392762163015744	264862.80331776803	DQB1	1.0
HC1036	dosage.scale(gcounts)	-0.00505133686935085	0.00509902077314063	-0.990648419390452	0.321857285863191	264872.408365549	DQA1	1.0
HC1036	dosage.scale(gcounts)	-0.000632183514518346	0.00526919718279109	-0.11997719815516197	0.9045012107026079	264874.633448483	DPB1	1.0
HC1036	dosage.scale(gcounts)	-0.0122910047291854	0.00509391742490988	-2.4128786754730096	0.0158270869845163	264870.570496611	DPA1	1.0
HC1038	dosage.scale(gcounts)	-0.007482167394552121	0.0193395869187444	-0.386883516488154	0.69884244470247	31148.494059738197	A	1.0
HC1038	dosage.scale(gcounts)	0.0067783573114590006	0.0189626776517306	0.357457814552914	0.7207491019101959	31148.563835395296	B	1.0
HC1038	dosage.scale(gcounts)	0.00578103779342672	0.0189383194515196	0.305256113575741	0.7601710980002908	31151.450928475497	C	1.0
HC1038	dosage.scale(gcounts)	-0.0447249612798737	0.0189661657128148	-2.3581446011333	0.018366537071353002	31146.0227799712	DRB5	1.0
HC1038	dosage.scale(gcounts)	0.00684035068981285	0.0198499484733015	0.344602944386139	0.730392891936988	31150.870405924	DRB4	1.0
HC1038	dosage.scale(gcounts)	0.0139265723898839	0.0193591620635756	0.719378883453162	0.471907504080875	31149.940289742597	DRB3	1.0
HC1038	dosage.scale(gcounts)	-0.0289698646175835	0.0199025752520537	-1.4555837247541201	0.145507729860895	31148.5666235186	DRB1	1.0
HC1038	dosage.scale(gcounts)	-0.0183514612737842	0.0195198317140797	-0.940144440925037	0.34714347580501304	31146.2115160263	DQB1	1.0
HC1038	dosage.scale(gcounts)	-0.0123820808192841	0.0193139781729302	-0.641094274230796	0.5214614340659239	31150.5382974364	DQA1	1.0
HC1038	dosage.scale(gcounts)	0.0623966014216852	0.0191127216166205	3.2646633312246203	0.00109594256209997	31140.8815397917	DPB1	0.367233389572283
HC1038	dosage.scale(gcounts)	0.0275239777804293	0.0194706391867242	1.41361449495691	0.157475123006897	31145.896063135497	DPA1	1.0
HC1047	dosage.scale(gcounts)	-0.00529644472432615	0.0337344715298716	-0.157003933487922	0.8752417480760171	11978.8355971826	A	1.0
HC1047	dosage.scale(gcounts)	0.0503261261322515	0.0309183493782696	1.6277106360542801	0.103586256770158	11976.202820248302	B	1.0
HC1047	dosage.scale(gcounts)	0.0378330737632045	0.0319789174164569	1.18306299336246	0.236784182879764	11977.2234522115	C	1.0
HC1047	dosage.scale(gcounts)	0.0862353223175321	0.035742479490047996	2.41268438977613	0.0158355252859206	11972.394998264399	DRB5	1.0
HC1047	dosage.scale(gcounts)	-0.0266497637642841	0.0347681057993586	-0.7665003068638779	0.443378669349256	11978.139358831499	DRB4	1.0
HC1047	dosage.scale(gcounts)	-0.006153133564687979	0.033878130043167996	-0.181625537089785	0.8558766064709091	11978.6082517579	DRB3	1.0
HC1047	dosage.scale(gcounts)	0.0398719659786074	0.0319843561376766	1.24660836713356	0.21254113225341398	11977.0931710356	DRB1	1.0
HC1047	dosage.scale(gcounts)	0.0472617062333254	0.0319503513395916	1.47922336537065	0.139080626761979	11976.6069940644	DQB1	1.0
HC1047	dosage.scale(gcounts)	0.0528770268282567	0.0321226327155587	1.64609878948825	0.099743421635194	11976.1711366706	DQA1	1.0
HC1047	dosage.scale(gcounts)	0.063932589360585	0.0337274585547405	1.8955649817735498	0.058017591466588	11974.972110718001	DPB1	1.0
HC1047	dosage.scale(gcounts)	0.0520392836262503	0.0345477690988172	1.5062993930925601	0.13199033387814502	11975.709421408	DPA1	1.0
HC1050	dosage.scale(gcounts)	-0.0317701672158082	0.04310766557931299	-0.7369957706792272	0.461124921322816	8368.803620454391	A	1.0
HC1050	dosage.scale(gcounts)	-0.062059457581471994	0.0458845839082392	-1.35251215758172	0.176211532221274	8368.93883807277	B	1.0
HC1050	dosage.scale(gcounts)	-0.0773474909438651	0.045743172792619004	-1.6909078715315	0.0908543996798745	8366.694168031121	C	1.0
HC1050	dosage.scale(gcounts)	-0.0276224200784877	0.0414945966914048	-0.6656871564246191	0.505611084552161	8370.05149029312	DRB5	1.0
HC1050	dosage.scale(gcounts)	-0.0185238762563308	0.0429832198217981	-0.430955994760933	0.666500367619494	8371.05125381195	DRB4	1.0
HC1050	dosage.scale(gcounts)	0.0450225312191809	0.0417348810747946	1.0787746378980798	0.280688203580959	8368.76481277289	DRB3	1.0
HC1050	dosage.scale(gcounts)	-0.0717856507180865	0.0458305960173359	-1.56632592539126	0.117272334626228	8368.622816200992	DRB1	1.0
HC1050	dosage.scale(gcounts)	-0.0143438329257867	0.0426029312346776	-0.3366865262574051	0.7363532214581171	8371.03721989832	DQB1	1.0
HC1050	dosage.scale(gcounts)	0.0230699933960034	0.0409580683370112	0.563258823784824	0.573258652392984	8368.840509200949	DQA1	1.0
HC1050	dosage.scale(gcounts)	0.0510438386638088	0.041670169323891004	1.2249491540833102	0.220594378634547	8369.863128547071	DPB1	1.0
HC1050	dosage.scale(gcounts)	0.013860157108789	0.0422019518422751	0.32842455156078304	0.742590682098178	8368.48836410136	DPA1	1.0
HC1052	dosage.scale(gcounts)	0.0444516465670499	0.0248530464122451	1.78857938900998	0.0736825796695275	18429.292632411	A	1.0
HC1052	dosage.scale(gcounts)	-0.0032534434812238303	0.0257072382494049	-0.126557487415014	0.8992906464250601	18428.0975824915	B	1.0
HC1052	dosage.scale(gcounts)	0.010186627775389999	0.0255192829881133	0.39917374559993796	0.689765186935514	18432.1808889185	C	1.0
HC1052	dosage.scale(gcounts)	-0.00129952319388157	0.0261954591918019	-0.0496087197543103	0.960434197830612	18432.5551106613	DRB5	1.0
HC1052	dosage.scale(gcounts)	0.0142415343981158	0.0267804738097852	0.531787992224102	0.594872840265975	18432.309599823202	DRB4	1.0
HC1052	dosage.scale(gcounts)	0.0518081250363535	0.0261516350243493	1.9810663841138798	0.0475838294990524	18428.6074727801	DRB3	1.0
HC1052	dosage.scale(gcounts)	0.0175283777228623	0.0254081504151512	0.689872243215701	0.49027453244441294	18431.5908252049	DRB1	1.0
HC1052	dosage.scale(gcounts)	-0.009692181863190371	0.026295033386914	-0.368593632134872	0.712430642705087	18432.4584295905	DQB1	1.0
HC1052	dosage.scale(gcounts)	0.0216442904809215	0.0254322891261858	0.851055537058831	0.39473850283869294	18431.8371005304	DQA1	1.0
HC1052	dosage.scale(gcounts)	0.0377577287614359	0.0259642169974692	1.45422173775224	0.14588484015358802	18428.212736402802	DPB1	1.0
HC1052	dosage.scale(gcounts)	0.0323549892455746	0.0263706065200191	1.2269338295656003	0.219847462317138	18427.6361471932	DPA1	1.0
HC1055	dosage.scale(gcounts)	-0.00526403885339189	0.013333374813809	-0.39480168576226293	0.692989250724161	57237.2777565967	A	1.0
HC1055	dosage.scale(gcounts)	0.0322993692276643	0.0125734830650793	2.56884819110866	0.0102037146614484	57232.033450723495	B	1.0
HC1055	dosage.scale(gcounts)	0.0203539154835	0.0128722268224479	1.58122722387122	0.11382609279750301	57234.2610218352	C	1.0
HC1055	dosage.scale(gcounts)	-0.0101381652313173	0.0133673928400719	-0.758425023683435	0.44819658207178703	57238.6876010116	DRB5	1.0
HC1055	dosage.scale(gcounts)	0.00137556605781863	0.0136801648814653	0.100551862476623	0.9199062111253291	57238.5174236394	DRB4	1.0
HC1055	dosage.scale(gcounts)	0.0110589660777382	0.0133959128898883	0.825547774805701	0.40906067107744104	57236.2396176292	DRB3	1.0
HC1055	dosage.scale(gcounts)	0.007080914274700709	0.0131492893112868	0.538501671616787	0.590230751375117	57238.7505514059	DRB1	1.0
HC1055	dosage.scale(gcounts)	0.00564764232562442	0.013233387539246001	0.426772231136988	0.669545234151703	57239.0344882079	DQB1	1.0
HC1055	dosage.scale(gcounts)	0.00343781430684963	0.0131901154475417	0.26063564951513296	0.794373495251244	57238.160414546204	DQA1	1.0
HC1055	dosage.scale(gcounts)	-0.000662878715517395	0.0136921735071981	-0.0484129649079391	0.961387126919076	57238.479219428096	DPB1	1.0
HC1055	dosage.scale(gcounts)	0.0029004643892444	0.0133538247001925	0.217201023254603	0.828051687277649	57238.9645721739	DPA1	1.0
HC1057	dosage.scale(gcounts)	0.0140237891946558	0.0299664226274554	0.46798342828573497	0.639796440535646	13048.5141375444	A	1.0
HC1057	dosage.scale(gcounts)	-0.00654027052900417	0.0305338629068531	-0.214197284796751	0.83039321336732	13050.6305051824	B	1.0
HC1057	dosage.scale(gcounts)	-0.0251116746538558	0.0312616626117672	-0.803273804266684	0.421816495382011	13050.285225843701	C	1.0
HC1057	dosage.scale(gcounts)	0.0870152704685953	0.0319784636549713	2.7210585038555495	0.00650732438116462	13043.5431498744	DRB5	1.0
HC1057	dosage.scale(gcounts)	0.0258113812970071	0.0310433942594932	0.831461311261539	0.40571307553679997	13048.3957981341	DRB4	1.0
HC1057	dosage.scale(gcounts)	-0.0256251602513708	0.0305687343597853	-0.838280052741797	0.40187343614549	13050.1042997265	DRB3	1.0
HC1057	dosage.scale(gcounts)	0.0378815947090269	0.0288446389663906	1.3132975854947	0.189082691830438	13049.2523790119	DRB1	1.0
HC1057	dosage.scale(gcounts)	0.006402682171313971	0.0304089973439077	0.210552228963798	0.833236692312146	13045.850742704199	DQB1	1.0
HC1057	dosage.scale(gcounts)	0.0106474866940857	0.0299503225375084	0.3555049091959289	0.722211367809344	13051.2781197947	DQA1	1.0
HC1057	dosage.scale(gcounts)	0.0151989366141426	0.0307357109689355	0.494504149570646	0.620950176515174	13050.291756516599	DPB1	1.0
HC1057	dosage.scale(gcounts)	-0.00466455190546159	0.0303181219625432	-0.153853589982403	0.877725178128053	13051.384680578502	DPA1	1.0
HC1058	dosage.scale(gcounts)	0.005347569957241721	0.0231499228464302	0.230997312289804	0.817316890053351	22758.3316421739	A	1.0
HC1058	dosage.scale(gcounts)	-0.0267785025339864	0.0241553355492328	-1.10859575845706	0.267604608729966	22756.7085185419	B	1.0
HC1058	dosage.scale(gcounts)	-0.00227567477510565	0.0233090489954005	-0.0976305286223688	0.9222256819668679	22757.9782727599	C	1.0
HC1058	dosage.scale(gcounts)	0.000979270747944393	0.0235413195937033	0.0415979547810193	0.9668192036805842	22756.8219934196	DRB5	1.0
HC1058	dosage.scale(gcounts)	0.01760853662735	0.0240177878982811	0.7331456461321421	0.463469602391757	22757.437087878	DRB4	1.0
HC1058	dosage.scale(gcounts)	-0.00142938886159789	0.023479995846051	-0.0608768788107896	0.951457263322001	22758.472388845497	DRB3	1.0
HC1058	dosage.scale(gcounts)	-0.00649720668321257	0.0234197988993639	-0.277423675204531	0.7814548046033091	22758.0535912536	DRB1	1.0
HC1058	dosage.scale(gcounts)	-0.00931699273852368	0.0235111484389103	-0.39627978032346206	0.6918986418565141	22757.5868056386	DQB1	1.0
HC1058	dosage.scale(gcounts)	0.00684854865645258	0.0231687965477009	0.295593629231129	0.7675404394769271	22756.9802157066	DQA1	1.0
HC1058	dosage.scale(gcounts)	0.00509768478617428	0.0240712989882216	0.211774395252564	0.832283045080072	22758.420902823902	DPB1	1.0
HC1058	dosage.scale(gcounts)	0.0320162205277003	0.0237289682660903	1.34924621115756	0.17725789624368202	22756.6807623747	DPA1	1.0
HC105	dosage.scale(gcounts)	-0.079033975160388	0.0334809464041942	-2.36056574405816	0.0182470836712339	14282.9438785031	A	1.0
HC105	dosage.scale(gcounts)	0.0077515634589932795	0.0304681501803808	0.25441529640301896	0.799174734843889	14288.8195166515	B	1.0
HC105	dosage.scale(gcounts)	0.0225773236743722	0.0299798494751922	0.753083289929609	0.45139986512504	14288.7040104158	C	1.0
HC105	dosage.scale(gcounts)	-0.0283090921288554	0.0309529301477158	-0.91458521030987	0.3604094258366571	14288.3745245506	DRB5	1.0
HC105	dosage.scale(gcounts)	0.0574815017060707	0.0318578013306401	1.8043147770774202	0.0711819745348595	14281.4898587969	DRB4	1.0
HC105	dosage.scale(gcounts)	-0.0487855484267942	0.0311645563805658	-1.5654177082147398	0.11748499894516198	14281.357333978402	DRB3	1.0
HC105	dosage.scale(gcounts)	0.0420058311387794	0.0293736450571228	1.43005170305186	0.152702180375605	14287.2651707569	DRB1	1.0
HC105	dosage.scale(gcounts)	0.0153378644115123	0.0305634004638476	0.501837628625615	0.6157817417935961	14288.975588809399	DQB1	1.0
HC105	dosage.scale(gcounts)	0.0430118463042282	0.0298421104183223	1.44131382470256	0.149496043378156	14287.1642691846	DQA1	1.0
HC105	dosage.scale(gcounts)	0.0256639727772264	0.031358379703357996	0.8184087641007208	0.413123819029677	14287.475242077	DPB1	1.0
HC105	dosage.scale(gcounts)	0.0331981688447164	0.03165511936966	1.04874565333452	0.294295196338341	14285.797790664199	DPA1	1.0
HC1062	dosage.scale(gcounts)	-0.0203448029896435	0.0103485011140195	-1.9659661593002702	0.0493025197931078	89823.7709654825	A	1.0
HC1062	dosage.scale(gcounts)	0.0123293380390273	0.00995037368853449	1.23908291537171	0.21531479331998798	89823.0779026168	B	1.0
HC1062	dosage.scale(gcounts)	0.0192184031371821	0.00992655943734785	1.9360588387628501	0.0528604950359251	89820.300472445	C	1.0
HC1062	dosage.scale(gcounts)	0.0183961196559239	0.0104082859048641	1.7674494939965901	0.0771529802876531	89824.34201485259	DRB5	1.0
HC1062	dosage.scale(gcounts)	0.0139858440954053	0.0105205977321197	1.32937732736479	0.183723514087342	89825.06986565901	DRB4	1.0
HC1062	dosage.scale(gcounts)	0.00701286266504846	0.0102507906466783	0.684128952269741	0.493893741078447	89827.1586739022	DRB3	1.0
HC1062	dosage.scale(gcounts)	0.00629486176466531	0.0100971437245492	0.623429945773735	0.5330020244576861	89826.72641482	DRB1	1.0
HC1062	dosage.scale(gcounts)	0.00858265079079843	0.0101136522115561	0.848620321449426	0.39609259552289394	89826.8659608818	DQB1	1.0
HC1062	dosage.scale(gcounts)	0.0124869656293329	0.0100528401954762	1.24213310731349	0.21418745514361803	89826.0011303997	DQA1	1.0
HC1062	dosage.scale(gcounts)	-0.00131494924941723	0.0105186939936351	-0.125010695264346	0.9005150831680341	89826.6168437043	DPB1	1.0
HC1062	dosage.scale(gcounts)	0.00240919913221548	0.0102232036324619	0.23565989868044	0.813696589727273	89827.15080820929	DPA1	1.0
HC1065	dosage.scale(gcounts)	0.018458003924583	0.0240032228416158	0.7689802342950909	0.4419050444566529	20986.6113619305	A	1.0
HC1065	dosage.scale(gcounts)	0.0426321078264762	0.0228740974546348	1.86377223892775	0.0623536958318948	20984.0178429494	B	1.0
HC1065	dosage.scale(gcounts)	0.0625250356603416	0.0224293168355355	2.7876477968014197	0.00530922301796364	20979.5202361893	C	1.0
HC1065	dosage.scale(gcounts)	-0.0031474583136927602	0.0247417665835401	-0.127212351756106	0.89877232952068	20986.4876756886	DRB5	1.0
HC1065	dosage.scale(gcounts)	-0.0163493793366359	0.025128731534073	-0.650624935622683	0.515288629749308	20985.7371957336	DRB4	1.0
HC1065	dosage.scale(gcounts)	0.0172688109950496	0.0246071581512166	0.701779981618714	0.48281638474897703	20986.7055048232	DRB3	1.0
HC1065	dosage.scale(gcounts)	0.0527249738423318	0.0227116796020786	2.32149161867827	0.0202603259230434	20981.546548143	DRB1	1.0
HC1065	dosage.scale(gcounts)	0.0610681683454043	0.0229884159946617	2.6564756945230696	0.00789621427760832	20980.458644933	DQB1	1.0
HC1065	dosage.scale(gcounts)	0.0315062229711583	0.0236746633104581	1.3307991990424899	0.183255091579223	20983.4417588539	DQA1	1.0
HC1065	dosage.scale(gcounts)	0.008336397177012	0.0250597515939802	0.332660806542653	0.7393903378873029	20986.1593384435	DPB1	1.0
HC1065	dosage.scale(gcounts)	0.0567991597948748	0.0251978115990888	2.2541306641457997	0.0241879490976971	20977.886609621102	DPA1	1.0
HC1066	dosage.scale(gcounts)	0.014136951897594	0.0181008654514617	0.7810097221872009	0.43479677661743393	34434.7965376382	A	1.0
HC1066	dosage.scale(gcounts)	-0.008704224081981791	0.0186159281745542	-0.46756863264435405	0.6400931007436229	34435.0307632304	B	1.0
HC1066	dosage.scale(gcounts)	0.0108817238943848	0.0180562566743633	0.602656690732303	0.546737098543042	34434.0877872849	C	1.0
HC1066	dosage.scale(gcounts)	-0.0100806918363122	0.0185618256218266	-0.543087304109703	0.5870696935294529	34433.9389840469	DRB5	1.0
HC1066	dosage.scale(gcounts)	-0.0176910117977859	0.0189254712686187	-0.9347725901610858	0.34990550814937205	34433.168792026496	DRB4	1.0
HC1066	dosage.scale(gcounts)	0.0130566182953588	0.0185537473362603	0.7037186644145891	0.481607994581286	34434.9754779161	DRB3	1.0
HC1066	dosage.scale(gcounts)	0.0115925949052293	0.0181701050333534	0.638003736574428	0.52347124774662	34435.3361163781	DRB1	1.0
HC1066	dosage.scale(gcounts)	0.0116906344873694	0.0183809419474429	0.636019335722655	0.5247638193589761	34432.0810213064	DQB1	1.0
HC1066	dosage.scale(gcounts)	0.0258176264409461	0.0179803961436212	1.4358763975345001	0.151037515711058	34433.6439719709	DQA1	1.0
HC1066	dosage.scale(gcounts)	0.007876286678428721	0.0189270372515919	0.41613943977239504	0.677307971427906	34434.993851309104	DPB1	1.0
